key current-time xcor ycor available-power actual-power
 38 1.21770909696327 15.296041305968908 0.8539803125728855 0 0 
 78 1.21770909696327 -6.707337404143869 -9.2805366857165 -2 -2 
 17 1.21770909696327 15.574806282468087 -18.661190331571024 0 0 
 50 1.21770909696327 4.5079639362184984 5.461550646970022 0 0 
 33 1.21770909696327 -2.220402032433515 2.2183189537446997 0 0 
 91 1.21770909696327 -4.997261135816158 -9.251819245041629 0 0 
 88 1.21770909696327 -19.3112014348476 -9.718751288300837 0 0 
 37 1.21770909696327 -16.971502663734412 -5.068549773697176 0 0 
 57 1.21770909696327 16.258346053415682 -17.942688667558517 0 0 
 41 1.21770909696327 -18.20005091202741 10.607506954665887 0 0 
 35 1.21770909696327 -6.57314327391386 8.632666809437099 0 0 
 44 1.21770909696327 -13.19384064418926 -18.710726576245342 0 0 
 9 1.21770909696327 11.856162268863667 -16.815197539250224 0 0 
 12 1.21770909696327 2.9415540691552504 18.231640199530183 0 0 
 43 1.21770909696327 -10.577232903665415 7.024629113816219 -2 0 
 77 1.21770909696327 12.746377048409942 -15.371398391638301 0 0 
 36 1.21770909696327 -10.786006108283354 -18.028809604309593 0 0 
 86 1.21770909696327 9.774388240330488 8.135647891326807 0 0 
 67 1.273526159638666 -16.794186371838784 1.224189426603515 0 0 
 12 1.273526159638666 2.9415540691552504 18.231640199530183 0 0 
 9 1.273526159638666 11.856162268863667 -16.815197539250224 0 0 
 3 1.273526159638666 -17.170111246517262 -15.594817344776715 0 0 
 74 1.273526159638666 0.5875682702747251 -7.284427107394234 0 0 
 97 1.273526159638666 14.061875791556195 -0.9438938006682163 -1 -1 
 19 1.273526159638666 12.67661189692144 -11.186008286247542 0 0 
 2 1.273526159638666 2.032133774889765 4.3790810774767435 0 0 
 29 1.273526159638666 -19.39946564761317 -9.352632353528971 0 0 
 30 1.273526159638666 -17.135072294871893 15.52625607311493 0 0 
 43 1.273526159638666 -10.577232903665415 7.024629113816219 -2 0 
 64 1.273526159638666 -8.909753052021461 -15.995723334016155 0 0 
 87 1.273526159638666 -9.21120940734654 -7.500783465350667 2 2 
 26 1.273526159638666 1.0265884635035147 7.748455641909481 0 0 
 54 1.273526159638666 -14.769168029197008 0.06496760378194306 0 0 
 95 1.273526159638666 18.744409248481606 -7.4922386708415765 0 0 
 78 1.273526159638666 -6.707337404143869 -9.2805366857165 -2 -2 
 50 1.273526159638666 4.5079639362184984 5.461550646970022 0 0 
 11 1.273526159638666 1.9722073049669173 9.253854846618834 0 0 
 40 1.273526159638666 18.413574751943642 -6.248451357666149 -1 0 
 10 1.273526159638666 -8.737811764813857 10.380431153400007 0 0 
 98 1.273526159638666 -10.872998256800573 0.42575380184836786 0 0 
 16 1.273526159638666 -12.989250267580847 -16.531042094096893 0 0 
 6 1.273526159638666 14.277682991910826 18.30684376261169 0 0 
 76 1.273526159638666 3.9482377240834627 11.6035720159514 0 0 
 68 1.273526159638666 8.250349864742295 -13.569195174570002 0 0 
 61 1.273526159638666 -15.963816322444973 -10.149503935319158 0 0 
 84 1.273526159638666 -10.522264305239556 -17.905587032562387 -1 -1 
 82 1.273526159638666 -16.70629041554384 -11.872023451932165 2 2 
 89 1.273526159638666 -12.306397582651394 1.809427368761423 0 0 
 46 1.273526159638666 -7.7453271031937145 -0.2618029756160979 0 0 
 20 1.273526159638666 18.000614496962502 19.29851356802129 0 0 
 51 1.273526159638666 -9.157854758615105 -0.7017714946508686 1 0 
 42 1.273526159638666 16.545550168851904 16.00449265706684 0 0 
 100 1.273526159638666 -13.163949607429688 0.8074805876043958 0 0 
 1 1.273526159638666 -4.775522299903059 -4.609749489506553 0 0 
 69 1.273526159638666 -9.3184364287411 18.5179143350021 1 0 
 18 1.273526159638666 -16.94168443640759 -11.929817904252207 0 0 
 90 1.273526159638666 -3.582121269916344 6.293777656526876 0 0 
 15 1.273526159638666 3.623626030007781 9.914583225045753 0 0 
 25 1.273526159638666 9.520076619561943 -11.427077763111619 0 0 
 48 1.273526159638666 -10.539773999880888 18.017691036414487 0 0 
 35 1.273526159638666 -6.57314327391386 8.632666809437099 0 0 
 70 1.273526159638666 -16.7120163373127 8.477093341668343 0 0 
 94 1.273526159638666 -10.19137298097123 16.586831024914556 -2 -2 
 44 1.273526159638666 -13.19384064418926 -18.710726576245342 0 0 
 96 1.273526159638666 6.126895754668078 -12.325981227161028 0 0 
 5 1.273526159638666 -2.5998949012549537 19.389181789675717 0 0 
 7 1.273526159638666 6.700150606886059 -0.5737966768066632 0 0 
 77 1.273526159638666 12.746377048409942 -15.371398391638301 0 0 
 24 1.273526159638666 8.870610762348706 -7.506781828055358 0 0 
 45 1.273526159638666 10.462828473801123 16.146935994474383 0 0 
 13 1.273526159638666 13.242584673057944 5.272643131503032 1 1 
 63 1.273526159638666 4.179130415015439 10.679410403694014 0 0 
 85 1.273526159638666 7.237394356251973 16.169922753107265 -1 -1 
 17 1.273526159638666 15.574806282468087 -18.661190331571024 0 0 
 36 1.273526159638666 -10.786006108283354 -18.028809604309593 0 0 
 34 1.273526159638666 18.784278341008722 2.6158167173056204 0 0 
 58 1.273526159638666 17.77555638467801 18.670704796545945 0 0 
 62 1.273526159638666 -18.696134503964633 -12.799866866561496 0 0 
 83 1.273526159638666 -6.975002276572936 11.371329879409206 2 2 
 38 1.273526159638666 15.296041305968908 0.8539803125728855 0 0 
 32 1.273526159638666 -18.70455463304712 13.408262603037395 0 0 
 79 1.273526159638666 -14.647826457221882 -19.357874663495227 0 0 
 73 1.273526159638666 -16.668907773793375 -1.6481050059668623 0 0 
 41 1.273526159638666 -18.20005091202741 10.607506954665887 0 0 
 71 1.273526159638666 17.28013828068669 -10.476337654525134 0 0 
 93 1.273526159638666 12.930838180130731 -4.903563665943984 0 0 
 99 1.273526159638666 -9.1731979828533 9.338103597341481 0 0 
 53 1.273526159638666 7.124842181426337 6.6381017631494466 0 0 
 92 1.273526159638666 17.779981490201383 9.382673376183025 0 0 
 91 1.273526159638666 -4.997261135816158 -9.251819245041629 0 0 
 47 1.273526159638666 -1.6265270827469676 3.8510269570278206 0 0 
 80 1.273526159638666 -3.232034043142355 17.788486447880313 0 0 
 86 1.273526159638666 9.774388240330488 8.135647891326807 0 0 
 39 1.273526159638666 9.332463167223498 7.55111090912764 0 0 
 57 1.273526159638666 16.258346053415682 -17.942688667558517 0 0 
 22 1.273526159638666 -3.248885122159159 -5.586738342322449 0 0 
 49 1.273526159638666 6.860893393727501 3.5319744068950603 0 0 
 66 1.273526159638666 13.969063923860675 17.832311861103275 0 0 
 31 1.273526159638666 -3.6530740305393756 12.069724269943165 0 0 
 60 1.273526159638666 -3.0251217806719968 8.054104387582788 0 0 
 14 1.273526159638666 6.956644256088174 12.889661584012284 0 0 
 28 1.273526159638666 -3.293554146579785 -0.8726249598407705 0 0 
 75 1.273526159638666 11.185247404888045 -3.4886959304720366 0 0 
 65 1.273526159638666 -11.228306975110282 -12.694600511912288 0 0 
 37 1.273526159638666 -16.971502663734412 -5.068549773697176 0 0 
 52 1.273526159638666 -11.845370056476511 -7.113264916220474 0 0 
 21 1.273526159638666 8.28402701132762 -8.039429680728627 0 0 
 81 1.273526159638666 11.425382660667236 -15.073262229986081 0 0 
 27 1.273526159638666 1.3349966608208739 -9.217484585815617 0 0 
 55 1.273526159638666 13.375653500673694 -1.0632292070595588 0 0 
 56 1.273526159638666 -11.90214915255178 10.938225824373893 0 0 
 8 1.273526159638666 17.71518822060959 5.1671384601880845 0 0 
 4 1.273526159638666 -11.733245976767229 14.389976879699399 0 0 
 72 1.273526159638666 -12.048172640854029 2.1730298355291198 0 0 
 59 1.273526159638666 1.05990872345128 -18.28331472799775 0 0 
 33 1.273526159638666 -2.220402032433515 2.2183189537446997 0 0 
 23 1.273526159638666 -18.23907639742896 12.238968565943974 1 0 
 88 1.273526159638666 -19.3112014348476 -9.718751288300837 0 0 
 73 1.2911652117638097 -16.668907773793375 -1.6481050059668623 0 0 
 5 1.2911652117638097 -2.5998949012549537 19.389181789675717 0 0 
 3 1.2911652117638097 -17.170111246517262 -15.594817344776715 0 0 
 55 1.2911652117638097 13.375653500673694 -1.0632292070595588 0 0 
 48 1.2911652117638097 -10.539773999880888 18.017691036414487 0 0 
 86 1.2911652117638097 9.774388240330488 8.135647891326807 0 0 
 40 1.2911652117638097 18.413574751943642 -6.248451357666149 -1 0 
 61 1.2911652117638097 -15.963816322444973 -10.149503935319158 0 0 
 96 1.2911652117638097 6.126895754668078 -12.325981227161028 0 0 
 54 1.2911652117638097 -14.769168029197008 0.06496760378194306 0 0 
 47 1.2911652117638097 -1.6265270827469676 3.8510269570278206 0 0 
 14 1.2911652117638097 6.956644256088174 12.889661584012284 0 0 
 64 1.2911652117638097 -8.909753052021461 -15.995723334016155 0 0 
 15 1.2911652117638097 3.623626030007781 9.914583225045753 0 0 
 52 1.2911652117638097 -11.845370056476511 -7.113264916220474 0 0 
 94 1.2911652117638097 -10.19137298097123 16.586831024914556 -2 -2 
 75 1.2911652117638097 11.185247404888045 -3.4886959304720366 0 0 
 65 1.2911652117638097 -11.228306975110282 -12.694600511912288 0 0 
 44 1.2911652117638097 -13.19384064418926 -18.710726576245342 0 0 
 10 1.2911652117638097 -8.737811764813857 10.380431153400007 0 0 
 30 1.2911652117638097 -17.135072294871893 15.52625607311493 0 0 
 18 1.2911652117638097 -16.94168443640759 -11.929817904252207 0 0 
 72 1.2911652117638097 -12.048172640854029 2.1730298355291198 0 0 
 20 1.2911652117638097 18.000614496962502 19.29851356802129 0 0 
 67 1.2911652117638097 -16.794186371838784 1.224189426603515 0 0 
 68 1.2911652117638097 8.250349864742295 -13.569195174570002 0 0 
 71 1.2911652117638097 17.28013828068669 -10.476337654525134 0 0 
 45 1.2911652117638097 10.462828473801123 16.146935994474383 0 0 
 83 1.2911652117638097 -6.975002276572936 11.371329879409206 2 2 
 28 1.2911652117638097 -3.293554146579785 -0.8726249598407705 0 0 
 49 1.2911652117638097 6.860893393727501 3.5319744068950603 0 0 
 70 1.2911652117638097 -16.7120163373127 8.477093341668343 0 0 
 69 1.2911652117638097 -9.3184364287411 18.5179143350021 1 0 
 63 1.2911652117638097 4.179130415015439 10.679410403694014 0 0 
 39 1.2911652117638097 9.332463167223498 7.55111090912764 0 0 
 89 1.2911652117638097 -12.306397582651394 1.809427368761423 0 0 
 90 1.2911652117638097 -3.582121269916344 6.293777656526876 0 0 
 57 1.2911652117638097 16.258346053415682 -17.942688667558517 0 0 
 91 1.2911652117638097 -4.997261135816158 -9.251819245041629 0 0 
 2 1.2911652117638097 2.032133774889765 4.3790810774767435 0 0 
 88 1.2911652117638097 -19.3112014348476 -9.718751288300837 0 0 
 60 1.2911652117638097 -3.0251217806719968 8.054104387582788 0 0 
 4 1.2911652117638097 -11.733245976767229 14.389976879699399 0 0 
 51 1.2911652117638097 -9.157854758615105 -0.7017714946508686 1 0 
 25 1.2911652117638097 9.520076619561943 -11.427077763111619 0 0 
 32 1.2911652117638097 -18.70455463304712 13.408262603037395 0 0 
 34 1.2911652117638097 18.784278341008722 2.6158167173056204 0 0 
 11 1.2911652117638097 1.9722073049669173 9.253854846618834 0 0 
 38 1.2911652117638097 15.296041305968908 0.8539803125728855 0 0 
 78 1.2911652117638097 -6.707337404143869 -9.2805366857165 -2 -2 
 74 1.2911652117638097 0.5875682702747251 -7.284427107394234 0 0 
 13 1.2911652117638097 13.242584673057944 5.272643131503032 1 1 
 100 1.2911652117638097 -13.163949607429688 0.8074805876043958 0 0 
 82 1.2911652117638097 -16.70629041554384 -11.872023451932165 2 2 
 53 1.2911652117638097 7.124842181426337 6.6381017631494466 0 0 
 92 1.2911652117638097 17.779981490201383 9.382673376183025 0 0 
 1 1.2911652117638097 -4.775522299903059 -4.609749489506553 0 0 
 56 1.2911652117638097 -11.90214915255178 10.938225824373893 0 0 
 97 1.2911652117638097 14.061875791556195 -0.9438938006682163 -1 -1 
 8 1.2911652117638097 17.71518822060959 5.1671384601880845 0 0 
 6 1.2911652117638097 14.277682991910826 18.30684376261169 0 0 
 19 1.2911652117638097 12.67661189692144 -11.186008286247542 0 0 
 33 1.2911652117638097 -2.220402032433515 2.2183189537446997 0 0 
 76 1.2911652117638097 3.9482377240834627 11.6035720159514 0 0 
 9 1.2911652117638097 11.856162268863667 -16.815197539250224 0 0 
 36 1.2911652117638097 -10.786006108283354 -18.028809604309593 0 0 
 21 1.2911652117638097 8.28402701132762 -8.039429680728627 0 0 
 59 1.2911652117638097 1.05990872345128 -18.28331472799775 0 0 
 93 1.2911652117638097 12.930838180130731 -4.903563665943984 0 0 
 31 1.2911652117638097 -3.6530740305393756 12.069724269943165 0 0 
 99 1.2911652117638097 -9.1731979828533 9.338103597341481 0 0 
 84 1.2911652117638097 -10.522264305239556 -17.905587032562387 -1 -1 
 43 1.2911652117638097 -10.577232903665415 7.024629113816219 -2 0 
 27 1.2911652117638097 1.3349966608208739 -9.217484585815617 0 0 
 7 1.2911652117638097 6.700150606886059 -0.5737966768066632 0 0 
 42 1.2911652117638097 16.545550168851904 16.00449265706684 0 0 
 50 1.2911652117638097 4.5079639362184984 5.461550646970022 0 0 
 35 1.2911652117638097 -6.57314327391386 8.632666809437099 0 0 
 17 1.2911652117638097 15.574806282468087 -18.661190331571024 0 0 
 29 1.2911652117638097 -19.39946564761317 -9.352632353528971 0 0 
 16 1.2911652117638097 -12.989250267580847 -16.531042094096893 0 0 
 23 1.2911652117638097 -18.23907639742896 12.238968565943974 1 0 
 22 1.2911652117638097 -3.248885122159159 -5.586738342322449 0 0 
 37 1.2911652117638097 -16.971502663734412 -5.068549773697176 0 0 
 41 1.2911652117638097 -18.20005091202741 10.607506954665887 0 0 
 62 1.2911652117638097 -18.696134503964633 -12.799866866561496 0 0 
 79 1.2911652117638097 -14.647826457221882 -19.357874663495227 0 0 
 80 1.2911652117638097 -3.232034043142355 17.788486447880313 0 0 
 26 1.2911652117638097 1.0265884635035147 7.748455641909481 0 0 
 85 1.2911652117638097 7.237394356251973 16.169922753107265 -1 -1 
 98 1.2911652117638097 -10.872998256800573 0.42575380184836786 0 0 
 24 1.2911652117638097 8.870610762348706 -7.506781828055358 0 0 
 81 1.2911652117638097 11.425382660667236 -15.073262229986081 0 0 
 95 1.2911652117638097 18.744409248481606 -7.4922386708415765 0 0 
 58 1.2911652117638097 17.77555638467801 18.670704796545945 0 0 
 66 1.2911652117638097 13.969063923860675 17.832311861103275 0 0 
 77 1.2911652117638097 12.746377048409942 -15.371398391638301 0 0 
 46 1.2911652117638097 -7.7453271031937145 -0.2618029756160979 0 0 
 12 1.2911652117638097 2.9415540691552504 18.231640199530183 0 0 
 87 1.2911652117638097 -9.21120940734654 -7.500783465350667 2 2 
 90 1.3478449328536128 -3.582121269916344 6.293777656526876 0 0 
 51 1.3478449328536128 -9.157854758615105 -0.7017714946508686 1 0 
 55 1.3478449328536128 13.375653500673694 -1.0632292070595588 0 0 
 17 1.3478449328536128 15.574806282468087 -18.661190331571024 0 0 
 65 1.3478449328536128 -11.228306975110282 -12.694600511912288 0 0 
 61 1.3478449328536128 -15.963816322444973 -10.149503935319158 0 0 
 48 1.3478449328536128 -10.539773999880888 18.017691036414487 0 0 
 57 1.3478449328536128 16.258346053415682 -17.942688667558517 0 0 
 35 1.3478449328536128 -6.57314327391386 8.632666809437099 0 0 
 49 1.3478449328536128 6.860893393727501 3.5319744068950603 0 0 
 16 1.3478449328536128 -12.989250267580847 -16.531042094096893 0 0 
 47 1.3478449328536128 -1.6265270827469676 3.8510269570278206 0 0 
 71 1.3478449328536128 17.28013828068669 -10.476337654525134 0 0 
 100 1.3478449328536128 -13.163949607429688 0.8074805876043958 0 0 
 32 1.3478449328536128 -18.70455463304712 13.408262603037395 0 0 
 89 1.3478449328536128 -12.306397582651394 1.809427368761423 0 0 
 21 1.3478449328536128 8.28402701132762 -8.039429680728627 0 0 
 42 1.3478449328536128 16.545550168851904 16.00449265706684 0 0 
 52 1.3478449328536128 -11.845370056476511 -7.113264916220474 0 0 
 29 1.3478449328536128 -19.39946564761317 -9.352632353528971 0 0 
 46 1.3478449328536128 -7.7453271031937145 -0.2618029756160979 0 0 
 43 1.3478449328536128 -10.577232903665415 7.024629113816219 -2 0 
 88 1.3478449328536128 -19.3112014348476 -9.718751288300837 0 0 
 1 1.3478449328536128 -4.775522299903059 -4.609749489506553 0 0 
 2 1.3478449328536128 2.032133774889765 4.3790810774767435 0 0 
 67 1.3478449328536128 -16.794186371838784 1.224189426603515 0 0 
 37 1.3478449328536128 -16.971502663734412 -5.068549773697176 0 0 
 82 1.3478449328536128 -16.70629041554384 -11.872023451932165 2 1 
 23 1.3478449328536128 -18.23907639742896 12.238968565943974 1 0 
 85 1.3478449328536128 7.237394356251973 16.169922753107265 -1 -1 
 86 1.3478449328536128 9.774388240330488 8.135647891326807 0 0 
 83 1.3478449328536128 -6.975002276572936 11.371329879409206 2 2 
 41 1.3478449328536128 -18.20005091202741 10.607506954665887 0 0 
 59 1.3478449328536128 1.05990872345128 -18.28331472799775 0 0 
 96 1.3478449328536128 6.126895754668078 -12.325981227161028 0 0 
 63 1.3478449328536128 4.179130415015439 10.679410403694014 0 0 
 31 1.3478449328536128 -3.6530740305393756 12.069724269943165 0 0 
 54 1.3478449328536128 -14.769168029197008 0.06496760378194306 0 0 
 15 1.3478449328536128 3.623626030007781 9.914583225045753 0 0 
 72 1.3478449328536128 -12.048172640854029 2.1730298355291198 0 0 
 18 1.3478449328536128 -16.94168443640759 -11.929817904252207 0 0 
 75 1.3478449328536128 11.185247404888045 -3.4886959304720366 0 0 
 80 1.3478449328536128 -3.232034043142355 17.788486447880313 0 0 
 10 1.3478449328536128 -8.737811764813857 10.380431153400007 0 0 
 76 1.3478449328536128 3.9482377240834627 11.6035720159514 0 0 
 5 1.3478449328536128 -2.5998949012549537 19.389181789675717 0 0 
 27 1.3478449328536128 1.3349966608208739 -9.217484585815617 0 0 
 74 1.3478449328536128 0.5875682702747251 -7.284427107394234 0 0 
 70 1.3478449328536128 -16.7120163373127 8.477093341668343 0 0 
 3 1.3478449328536128 -17.170111246517262 -15.594817344776715 0 0 
 56 1.3478449328536128 -11.90214915255178 10.938225824373893 0 0 
 24 1.3478449328536128 8.870610762348706 -7.506781828055358 0 0 
 78 1.3478449328536128 -6.707337404143869 -9.2805366857165 -2 -2 
 66 1.3478449328536128 13.969063923860675 17.832311861103275 0 0 
 77 1.3478449328536128 12.746377048409942 -15.371398391638301 0 0 
 95 1.3478449328536128 18.744409248481606 -7.4922386708415765 0 0 
 34 1.3478449328536128 18.784278341008722 2.6158167173056204 0 0 
 6 1.3478449328536128 14.277682991910826 18.30684376261169 0 0 
 11 1.3478449328536128 1.9722073049669173 9.253854846618834 0 0 
